ИД клиента;CustomerID;Дата
908934;246669;27.12.2017 13:23:35
908965;251840;15.01.2018 10:11:09
908969;250938;12.01.2018 11:43:02
909068;249650;07.01.2018 20:07:10
909110;249670;07.01.2018 21:16:32
909122;247030;28.12.2017 02:25:55
909171;244945;23.12.2017 14:37:51
909192;249256;06.01.2018 07:30:04
909290;253403;19.01.2018 22:08:07
909396;248540;02.01.2018 11:06:45
909462;251000;12.01.2018 14:00:25
909483;246319;26.12.2017 19:34:21
909486;254650;23.01.2018 21:37:56
909498;247372;28.12.2017 20:59:39
909500;251961;15.01.2018 16:44:22
909606;250878;12.01.2018 02:30:29
909613;257444;31.01.2018 17:06:49
909631;257076;30.01.2018 15:21:35
909635;249729;08.01.2018 04:08:33
909730;252841;18.01.2018 12:47:10
909741;257617;01.02.2018 10:33:46
909827;254872;24.01.2018 16:43:39
909880;253430;19.01.2018 23:45:18
909906;253269;19.01.2018 15:08:21
909908;250815;11.01.2018 22:03:27
909940;257610;01.02.2018 10:06:37
909962;259467;06.02.2018 11:03:40
909968;259368;05.02.2018 22:47:37
909975;256913;30.01.2018 03:18:27
910001;253233;19.01.2018 13:42:50
910034;259497;06.02.2018 12:07:47
910054;259514;06.02.2018 12:42:00
910122;266904;03.03.2018 18:43:50
910124;268786;09.03.2018 11:04:06
910141;262460;17.02.2018 17:51:52
910144;261395;12.02.2018 22:56:52
910157;270425;14.03.2018 12:24:07
910187;264490;24.02.2018 23:43:12
910264;276643;31.03.2018 10:30:03
910281;279110;05.04.2018 20:09:52
910291;278824;05.04.2018 13:27:33
910317;269770;12.03.2018 10:31:58
910318;279527;06.04.2018 17:08:03
910375;280821;10.04.2018 21:14:35
910392;285398;24.04.2018 20:34:35
910405;284965;23.04.2018 10:36:55
910514;302456;25.06.2018 18:33:07
910533;297011;07.06.2018 09:49:42
910547;297048;07.06.2018 11:50:36
910570;303063;27.06.2018 15:18:49
910595;305480;04.07.2018 23:43:54
910605;307376;09.07.2018 19:46:54
910652;310058;17.07.2018 13:41:00
910657;310260;17.07.2018 21:47:23
910710;316845;04.08.2018 10:47:26
910761;321520;15.08.2018 18:19:34
910791;312151;22.07.2018 16:09:59
910840;324030;21.08.2018 13:46:33
910848;325230;23.08.2018 20:35:31
910853;320487;13.08.2018 15:26:09
910862;320751;14.08.2018 11:09:54
910919;334632;08.09.2018 11:49:10
910929;336478;10.09.2018 19:30:11
910940;336165;10.09.2018 13:12:20
910990;333298;06.09.2018 10:02:34
911033;334275;07.09.2018 18:05:23
911042;333026;05.09.2018 18:52:43
911055;330934;02.09.2018 14:33:49
911110;336643;10.09.2018 23:30:32
911172;336575;10.09.2018 21:35:06
911196;336982;11.09.2018 14:21:29
911204;332570;05.09.2018 09:09:07
911205;333775;06.09.2018 21:19:40
911206;329545;31.08.2018 15:23:00
911261;338304;13.09.2018 14:45:53
911274;332446;04.09.2018 21:54:35
911282;333928;07.09.2018 09:38:10
911298;336636;10.09.2018 23:13:38
911324;336554;10.09.2018 21:03:28
911331;334415;07.09.2018 22:18:50
911336;335222;09.09.2018 08:55:35
911351;336915;11.09.2018 13:10:10
911364;335185;09.09.2018 02:08:16
911377;334025;07.09.2018 11:43:38
911417;333080;05.09.2018 20:32:16
911434;339370;15.09.2018 11:32:33
911440;335679;09.09.2018 17:36:31
911447;335508;09.09.2018 14:29:13
911453;336162;10.09.2018 13:06:36
911456;333662;06.09.2018 18:12:46
911457;338253;13.09.2018 13:21:20
911467;334176;07.09.2018 15:20:47
911477;336714;11.09.2018 08:41:14
911499;339780;15.09.2018 21:17:31
911502;335855;09.09.2018 22:20:09
911559;335785;09.09.2018 20:19:16
911702;334497;08.09.2018 08:03:47
911715;339813;15.09.2018 22:21:55
911739;334366;07.09.2018 20:44:08
911804;333782;06.09.2018 21:26:14
911817;329457;31.08.2018 13:59:48
911858;339204;14.09.2018 23:02:26
911889;334651;08.09.2018 12:02:22
911931;336276;10.09.2018 15:09:59
911986;338242;13.09.2018 13:09:25
911994;335707;09.09.2018 18:18:05
912031;333743;06.09.2018 20:32:54
912065;332846;05.09.2018 14:31:19
912103;336940;11.09.2018 13:39:16
912228;333128;05.09.2018 21:27:43
912246;335307;09.09.2018 10:50:32
912251;339349;15.09.2018 11:06:53
912272;335220;09.09.2018 08:54:12
912288;332372;04.09.2018 19:38:57
912314;334663;08.09.2018 12:24:58
912319;335415;09.09.2018 13:01:44
912352;329402;31.08.2018 13:03:22
912364;332437;04.09.2018 21:41:03
912369;333458;06.09.2018 13:21:39
912377;336329;10.09.2018 16:11:20
912380;333023;05.09.2018 18:41:43
912424;334670;08.09.2018 12:30:38
912428;337329;11.09.2018 23:29:30
912447;334010;07.09.2018 11:29:27
912448;339900;16.09.2018 08:27:35
912517;339251;15.09.2018 07:03:13
912527;334162;07.09.2018 14:59:55
912529;339681;15.09.2018 18:18:43
912541;336118;10.09.2018 12:29:06
912542;333492;06.09.2018 14:01:30
912548;335721;09.09.2018 18:37:31
912560;333725;06.09.2018 19:55:43
912566;334994;08.09.2018 19:04:22
912574;332986;05.09.2018 17:51:10
912576;333988;07.09.2018 11:03:58
912612;336348;10.09.2018 16:31:45
912614;332979;05.09.2018 17:39:12
912625;335128;08.09.2018 23:14:52
912756;338434;13.09.2018 17:41:45
912763;336391;10.09.2018 17:24:13
912767;335179;09.09.2018 01:26:08
912842;334220;07.09.2018 16:17:04
912844;330418;01.09.2018 18:29:25
912846;334277;07.09.2018 18:08:59
912851;334508;08.09.2018 08:41:12
912880;333365;06.09.2018 11:36:50
912937;334913;08.09.2018 17:25:07
912962;336975;11.09.2018 14:12:20
912970;329593;31.08.2018 16:25:51
913004;331633;03.09.2018 17:19:06
913031;338358;13.09.2018 16:07:50
913101;335694;09.09.2018 18:01:19
913135;335681;09.09.2018 17:37:36
913184;333855;06.09.2018 23:47:20
913251;338267;13.09.2018 13:48:16
913253;336570;10.09.2018 21:31:20
913262;335281;09.09.2018 10:13:51
913267;334152;07.09.2018 14:51:05
913281;338269;13.09.2018 13:49:53
913290;331070;02.09.2018 17:46:55
913297;329432;31.08.2018 13:31:22
913300;334360;07.09.2018 20:32:16
913342;336150;10.09.2018 12:55:52
913353;333636;06.09.2018 17:36:23
913383;331534;03.09.2018 15:03:20
913416;336047;10.09.2018 11:04:40
913480;334396;07.09.2018 21:48:30
913505;330390;01.09.2018 17:57:03
913510;337487;12.09.2018 11:12:28
913523;332585;05.09.2018 09:39:54
913720;335642;09.09.2018 16:49:33
913777;329688;31.08.2018 18:31:05
913787;336070;10.09.2018 11:26:49
913788;337780;12.09.2018 17:05:20
913815;337072;11.09.2018 16:01:32
913831;342811;20.09.2018 09:43:43
913833;335023;08.09.2018 19:57:13
913861;331024;02.09.2018 16:35:18
913871;337992;12.09.2018 23:39:50
913942;334788;08.09.2018 15:12:20
913944;342193;19.09.2018 09:20:51
913983;338357;13.09.2018 16:04:06
913991;343701;21.09.2018 19:00:15
914003;331435;03.09.2018 13:01:18
914025;329733;31.08.2018 19:42:04
914191;331483;03.09.2018 13:53:43
914201;341727;18.09.2018 12:55:29
914204;339977;16.09.2018 10:42:09
914274;342437;19.09.2018 14:27:46
914284;331499;03.09.2018 14:10:09
914285;344938;23.09.2018 16:42:43
914354;339979;16.09.2018 10:43:11
914392;341336;17.09.2018 18:23:19
914397;339981;16.09.2018 10:44:59
914414;338903;14.09.2018 14:07:14
914416;345041;23.09.2018 19:34:12
914440;341779;18.09.2018 13:56:29
914525;342727;20.09.2018 00:10:50
914548;338687;14.09.2018 09:43:43
914601;342135;18.09.2018 23:43:13
914603;344960;23.09.2018 17:13:51
914628;343133;20.09.2018 16:46:09
914645;340435;16.09.2018 15:19:03
914664;344488;23.09.2018 07:28:37
914793;340825;16.09.2018 22:43:58
914869;337451;12.09.2018 10:27:35
915060;337506;12.09.2018 11:34:01
915142;341953;18.09.2018 18:02:37
915143;344167;22.09.2018 16:11:08
915189;345314;24.09.2018 09:33:58
915214;342394;19.09.2018 13:49:11
915216;343882;22.09.2018 09:48:44
915253;343821;22.09.2018 00:18:22
915272;343953;22.09.2018 11:44:41
915363;338569;13.09.2018 22:08:09
915379;340627;16.09.2018 17:58:48
915391;338885;14.09.2018 13:53:21
915429;340278;16.09.2018 13:27:26
915461;337752;12.09.2018 16:34:30
915477;345321;24.09.2018 09:41:09
915542;337947;12.09.2018 22:03:24
915573;343378;21.09.2018 09:22:17
915662;337864;12.09.2018 19:35:33
915663;342133;18.09.2018 23:35:34
915670;344746;23.09.2018 13:04:14
915708;344643;23.09.2018 11:39:50
915748;343409;21.09.2018 10:28:53
915800;343102;20.09.2018 16:02:47
915848;341344;17.09.2018 18:48:37
915863;342038;18.09.2018 21:17:23
915870;341790;18.09.2018 14:07:52
915872;341645;18.09.2018 11:22:03
915900;345694;24.09.2018 17:23:43
915949;342338;19.09.2018 12:46:59
915976;345705;24.09.2018 17:35:54
915989;344494;23.09.2018 08:05:48
915995;342522;19.09.2018 16:28:24
916004;345286;24.09.2018 08:36:25
916019;341091;17.09.2018 13:16:31
916052;342021;18.09.2018 20:35:25
916068;340545;16.09.2018 16:45:59
916079;342199;19.09.2018 09:33:19
916101;337478;12.09.2018 11:01:05
916107;344411;22.09.2018 22:49:12
916112;344859;23.09.2018 14:50:23
916124;345242;24.09.2018 00:12:56
916130;338158;13.09.2018 11:38:18
916207;341162;17.09.2018 14:30:23
916221;342783;20.09.2018 08:52:56
916268;340639;16.09.2018 18:11:02
916346;344542;23.09.2018 09:52:37
916380;338864;14.09.2018 13:25:19
916389;345856;24.09.2018 20:17:58
916410;344913;23.09.2018 16:13:27
916461;338150;13.09.2018 11:26:39
916537;343222;20.09.2018 20:27:32
916545;345674;24.09.2018 17:05:53
916558;340276;16.09.2018 13:26:52
916576;341529;18.09.2018 07:17:09
916720;340010;16.09.2018 11:07:23
916722;345272;24.09.2018 07:18:44
916734;338659;14.09.2018 08:16:11
916794;345771;24.09.2018 18:51:49
916868;342461;19.09.2018 15:09:06
916904;344483;23.09.2018 05:58:56
916910;343271;20.09.2018 22:10:19
916915;338809;14.09.2018 12:24:27
916933;344668;23.09.2018 12:05:15
917166;347050;26.09.2018 09:07:48
917257;342256;19.09.2018 11:00:16
917265;346207;25.09.2018 10:56:41
917266;344267;22.09.2018 18:26:45
917273;338959;14.09.2018 15:39:25
917520;353380;02.10.2018 19:08:06
917591;349017;28.09.2018 16:33:15
917657;346716;25.09.2018 17:34:56
917665;349612;29.09.2018 10:57:47
917705;344741;23.09.2018 13:00:25
917729;348062;27.09.2018 13:47:55
917748;349016;28.09.2018 16:30:35
917763;352792;02.10.2018 11:20:29
917774;351038;30.09.2018 21:00:29
917910;348789;28.09.2018 12:31:26
917913;348661;28.09.2018 10:28:34
917915;353516;02.10.2018 21:32:43
917934;350739;30.09.2018 14:54:09
917955;353041;02.10.2018 14:33:49
918036;350422;30.09.2018 09:19:07
918041;350820;30.09.2018 16:22:58
918123;348103;27.09.2018 14:23:11
918225;345623;24.09.2018 15:56:31
918245;353135;02.10.2018 15:40:31
918251;352403;01.10.2018 23:54:49
918258;348654;28.09.2018 10:23:23
918281;349792;29.09.2018 13:47:04
918303;351965;01.10.2018 20:52:00
918321;353356;02.10.2018 18:47:29
918351;349247;28.09.2018 20:25:51
918372;351402;01.10.2018 12:56:06
918403;349744;29.09.2018 13:10:58
918404;346378;25.09.2018 13:03:28
918427;347520;26.09.2018 18:16:45
918428;346584;25.09.2018 15:39:02
918443;345991;24.09.2018 23:35:24
918461;351140;01.10.2018 00:12:46
918472;348107;27.09.2018 14:27:02
918484;349026;28.09.2018 16:38:25
918544;351197;01.10.2018 08:47:26
918550;345927;24.09.2018 21:50:28
918561;350652;30.09.2018 13:36:48
918577;348377;27.09.2018 20:56:29
918692;347955;27.09.2018 11:53:58
918709;352876;02.10.2018 12:10:59
918713;349021;28.09.2018 16:34:10
918754;350706;30.09.2018 14:22:11
918770;346164;25.09.2018 10:19:24
918774;350211;29.09.2018 20:12:45
918780;348085;27.09.2018 14:06:01
918846;348813;28.09.2018 12:56:37
918869;349407;28.09.2018 23:53:29
918875;350269;29.09.2018 21:26:26
918935;346806;25.09.2018 19:37:14
918951;346080;25.09.2018 08:59:09
919128;348767;28.09.2018 12:00:27
919156;352339;01.10.2018 23:11:18
919171;348954;28.09.2018 15:24:58
919191;346760;25.09.2018 18:31:27
919213;351673;01.10.2018 17:39:52
919231;352292;01.10.2018 22:48:13
919259;353071;02.10.2018 14:51:24
919301;348617;28.09.2018 09:45:06
919304;346220;25.09.2018 11:06:13
919308;347916;27.09.2018 11:17:12
919334;345430;24.09.2018 12:13:37
919348;345975;24.09.2018 23:11:16
919372;346238;25.09.2018 11:18:14
919394;349660;29.09.2018 11:46:10
919410;347126;26.09.2018 11:00:56
919469;346326;25.09.2018 12:20:23
919522;352951;02.10.2018 13:11:14
919577;346899;25.09.2018 22:02:39
919614;347253;26.09.2018 13:28:59
919628;352172;01.10.2018 21:51:56
919694;346620;25.09.2018 16:11:24
919696;348077;27.09.2018 13:58:15
919706;350384;30.09.2018 00:51:30
919783;348394;27.09.2018 21:23:25
919834;346618;25.09.2018 16:10:35
919839;351712;01.10.2018 18:29:54
919946;350424;30.09.2018 09:20:02
919954;345516;24.09.2018 13:49:49
919969;351398;01.10.2018 12:54:09
919975;346489;25.09.2018 14:31:56
919977;352849;02.10.2018 11:53:08
920001;347790;27.09.2018 08:13:36
920037;350610;30.09.2018 13:00:39
920076;351071;30.09.2018 21:41:30
920122;358123;07.10.2018 22:57:39
920175;350629;30.09.2018 13:22:24
920198;348935;28.09.2018 15:03:43
920199;349167;28.09.2018 18:56:04
920201;349796;29.09.2018 13:50:07
920204;350688;30.09.2018 14:05:44
920307;353096;02.10.2018 15:11:41
920409;348064;27.09.2018 13:49:48
920557;358908;08.10.2018 23:20:39
920747;359768;10.10.2018 09:31:02
920794;356197;05.10.2018 17:18:17
920816;354827;04.10.2018 10:18:14
920870;353818;03.10.2018 10:58:25
920872;360501;11.10.2018 08:17:29
920955;356951;06.10.2018 15:45:46
921008;355498;04.10.2018 21:39:32
921060;355459;04.10.2018 20:57:11
921065;357552;07.10.2018 11:30:30
921095;357838;07.10.2018 16:26:18
921122;356260;05.10.2018 18:46:16
921199;360079;10.10.2018 15:04:50
921213;357820;07.10.2018 16:12:55
921232;357895;07.10.2018 17:20:45
921269;357305;06.10.2018 22:35:27
921366;359966;10.10.2018 13:20:28
921455;356506;06.10.2018 07:16:13
921597;357493;07.10.2018 10:24:15
921642;361113;11.10.2018 22:20:07
921644;361684;12.10.2018 17:51:57
921709;359769;10.10.2018 09:32:45
921742;355633;05.10.2018 01:03:42
921749;358240;08.10.2018 09:18:45
921764;356171;05.10.2018 16:50:48
921773;356533;06.10.2018 09:00:48
921822;355912;05.10.2018 12:33:34
921931;356487;06.10.2018 01:46:30
921989;360800;11.10.2018 14:14:52
921993;357132;06.10.2018 18:48:59
922001;356448;05.10.2018 23:28:57
922034;358694;08.10.2018 17:15:32
922092;354259;03.10.2018 16:37:24
922146;354216;03.10.2018 16:10:39
922150;361630;12.10.2018 16:33:00
922176;361646;12.10.2018 17:00:03
922187;359991;10.10.2018 13:38:56
922218;359233;09.10.2018 13:28:28
922247;359810;10.10.2018 10:33:12
922266;354619;03.10.2018 23:01:16
922275;356081;05.10.2018 15:16:18
922351;358990;09.10.2018 08:37:19
922366;356758;06.10.2018 12:57:25
922386;355973;05.10.2018 13:31:23
922435;354392;03.10.2018 18:38:05
922446;360252;10.10.2018 18:48:55
922457;361278;12.10.2018 10:01:49
922525;358420;08.10.2018 12:37:53
922531;355671;05.10.2018 08:05:04
922578;361386;12.10.2018 12:07:37
922597;359474;09.10.2018 18:34:56
922601;361492;12.10.2018 14:10:33
922605;360366;10.10.2018 22:05:02
922659;354166;03.10.2018 15:33:47
922665;360020;10.10.2018 14:08:23
922704;354642;03.10.2018 23:36:28
922728;359841;10.10.2018 11:10:44
922752;357945;07.10.2018 18:30:36
922786;356854;06.10.2018 14:21:30
922809;353896;03.10.2018 11:56:13
922857;358443;08.10.2018 13:02:02
922867;360081;10.10.2018 15:07:38
922973;359476;09.10.2018 18:35:36
922980;360869;11.10.2018 15:45:42
923016;359216;09.10.2018 13:11:35
923131;361617;12.10.2018 16:22:25
923157;359382;09.10.2018 16:19:29
923301;361008;11.10.2018 19:43:12
923320;363161;14.10.2018 16:24:32
923371;359631;09.10.2018 22:37:58
923385;358225;08.10.2018 08:22:04
923459;363128;14.10.2018 15:34:16
923584;353953;03.10.2018 12:48:29
923598;361979;13.10.2018 09:34:27
923626;361878;12.10.2018 23:53:02
923668;356357;05.10.2018 20:52:54
923753;362006;13.10.2018 10:14:18
923777;364063;15.10.2018 21:37:31
923782;357024;06.10.2018 16:56:12
923912;365478;17.10.2018 15:47:32
923915;355047;04.10.2018 13:44:00
923929;363077;14.10.2018 14:47:25
923960;356382;05.10.2018 21:29:26
923966;357215;06.10.2018 20:34:06
923974;364481;16.10.2018 13:54:28
924058;363685;15.10.2018 12:52:12
924123;362137;13.10.2018 12:28:23
924145;365209;17.10.2018 11:46:05
924262;364975;17.10.2018 00:38:44
924276;365325;17.10.2018 13:43:09
924288;364783;16.10.2018 19:29:27
924319;362831;14.10.2018 10:43:13
924324;361918;13.10.2018 01:52:04
924423;356889;06.10.2018 14:48:08
924428;363407;14.10.2018 21:58:20
924528;365974;18.10.2018 09:23:16
924541;364232;16.10.2018 09:17:47
924629;365431;17.10.2018 15:12:13
924731;365969;18.10.2018 09:09:09
924735;367334;19.10.2018 14:13:56
924742;363797;15.10.2018 14:47:20
924763;364370;16.10.2018 12:04:10
924800;368684;20.10.2018 16:57:49
924808;367914;20.10.2018 00:24:31
924906;366216;18.10.2018 13:11:23
924924;362633;13.10.2018 22:01:58
924927;363899;15.10.2018 17:07:12
924948;366867;19.10.2018 00:19:32
924966;366982;19.10.2018 08:53:54
924984;364696;16.10.2018 17:26:38
925012;366770;18.10.2018 22:42:46
925032;368522;20.10.2018 14:56:30
925064;366070;18.10.2018 11:18:28
925080;366595;18.10.2018 20:02:07
925095;365538;17.10.2018 16:46:32
925097;368928;20.10.2018 19:54:20
925129;367676;19.10.2018 20:16:31
925182;363592;15.10.2018 10:55:42
925216;367373;19.10.2018 14:49:19
925225;367858;19.10.2018 23:02:58
925266;367200;19.10.2018 12:31:19
925304;363547;15.10.2018 10:02:17
925319;362984;14.10.2018 13:15:57
925326;365412;17.10.2018 14:56:34
925365;367857;19.10.2018 22:59:47
925370;365500;17.10.2018 16:09:24
925388;368820;20.10.2018 18:36:06
925468;364981;17.10.2018 00:58:21
925507;368789;20.10.2018 18:14:27
925631;363148;14.10.2018 15:56:12
925652;363046;14.10.2018 14:17:29
925662;368777;20.10.2018 18:08:23
925710;364291;16.10.2018 10:40:24
925818;368332;20.10.2018 12:58:48
925859;369890;21.10.2018 17:03:25
926007;370165;21.10.2018 21:18:46
926051;367615;19.10.2018 19:01:33
926079;367913;20.10.2018 00:21:57
926140;369899;21.10.2018 17:09:39
926144;372671;23.10.2018 21:09:50
926161;364934;16.10.2018 23:10:37
926205;373389;24.10.2018 14:46:34
926215;366050;18.10.2018 10:56:43
926220;369895;21.10.2018 17:05:51
926297;371427;22.10.2018 22:10:49
926308;372654;23.10.2018 20:51:37
926322;366224;18.10.2018 13:26:21
926328;367730;19.10.2018 20:58:26
926347;366294;18.10.2018 14:26:26
926456;366837;18.10.2018 23:41:23
926474;371059;22.10.2018 16:40:50
926592;376751;27.10.2018 13:20:18
926606;365967;18.10.2018 09:08:04
926679;376844;27.10.2018 14:12:07
926694;375704;26.10.2018 14:13:52
926710;370282;21.10.2018 23:40:53
926747;373583;24.10.2018 17:07:47
926794;370302;22.10.2018 00:17:35
926809;366121;18.10.2018 11:58:58
926826;369042;20.10.2018 22:11:39
926828;364019;15.10.2018 20:42:29
926918;365763;17.10.2018 21:19:44
926969;375683;26.10.2018 13:55:29
927011;374489;25.10.2018 14:09:07
927059;374443;25.10.2018 13:26:52
927090;366590;18.10.2018 19:58:30
927285;368900;20.10.2018 19:35:13
927292;367930;20.10.2018 01:10:59
927295;366924;19.10.2018 03:46:36
927352;366083;18.10.2018 11:30:28
927358;372727;23.10.2018 22:03:02
927408;376838;27.10.2018 14:03:12
927410;372395;23.10.2018 17:36:17
927438;372520;23.10.2018 18:52:13
927468;370079;21.10.2018 19:51:15
927489;367761;19.10.2018 21:17:20
927495;372847;24.10.2018 01:07:44
927559;376062;26.10.2018 19:56:10
927569;371413;22.10.2018 21:59:30
927596;368738;20.10.2018 17:32:58
927603;369818;21.10.2018 16:07:49
927648;374405;25.10.2018 12:58:04
927758;371879;23.10.2018 12:14:56
927816;371039;22.10.2018 16:28:14
927845;366724;18.10.2018 22:15:30
